MONTPON MENESTEROL;446;222
LE TRONCHET;1141;572
LE PALLET;747;372
VILLEMAGNE;413;209
BOOFZHEIM;293;144
LESPARROU;324;160
CENANS;292;147
HOURS;393;199
BEINE NAUROY;294;147
SURFONDS;347;174
ST CYR SUR MORIN;242;120
CHAMBRECY;270;136
CAILHAU;298;149
BEHOUST;319;160
RABOUILLET;306;153
BELLEGARDE MARSAL;389;194
GISSEY SOUS FLAVIGNY;296;149
BASVILLE;332;165
LE LION D ANGERS;509;254
CROISILLES;1229;612
ST MAIXENT SUR VIE;907;449
HOURY;287;144
LARONXE;140;70
LE TREPORT;267;137
GIGNEY;165;81
MONTFERMEIL;282;140
LE TOUVET;691;346
ERQUINGHEM LYS;81;40
STE MARIE DE GOSSE;483;242
NOHANT VIC;280;140
ALLAINVILLE;301;150
CHANALEILLES;326;163
ARTAS;432;214
ESCOIRE;411;204
DIALAN SUR CHAINE;420;208
ARMENTIEUX;349;175
NEUFCHATEAU;302;151
ST BONNET EN BRESSE;347;174
LE MESNIL THOMAS;366;186
ST PEE SUR NIVELLE;553;279
LA ROQUE STE MARGUERITE;575;284
FONTAINE NOTRE DAME;358;180
COMBERJON;312;154
CHEZY EN ORXOIS;232;116
LE PORT;506;250
LA ROMIEU;403;203
BLYES;439;220
ST JEAN;186;94
MUIRANCOURT;184;93
ST DENIS;1004;501
MONTRICHER ALBANNE;1317;664
PRESSAGNY L ORGUEILLEUX;314;154
ARZENC DE RANDON;342;171
CARCASSONNE;366;183
VILLENAUXE LA GRANDE;270;137
FAIN LES MONTBARD;288;144
AIGLEMONT;394;199
LA ROQUETTE SUR SIAGNE;514;262
ST GERMAIN D ETABLES;382;190
ST VINCENT DE TYROSSE;482;242
CALLIAN;1100;552
OCANA;133;63
ST GEORGES MONTCOCQ;457;229
RICHTOLSHEIM;359;167
CHALONNES SUR LOIRE;536;263
ALBIES;230;114
ST AUSTREMOINE;319;159
MESLAY DU MAINE;435;216
PRINQUIAU;642;323
MAGNY LORMES;251;125
MONTIGNAC DE LAUZUN;394;197
DREUILHE;368;183
BEUX;170;84
GESVRES LE CHAPITRE;260;130
CHOUE;299;150
CHAMOUX SUR GELON;665;332
FRELAND;323;160
BERGERES SOUS MONTMIRAIL;312;155
NOYAL SUR BRUTZ;481;241
ST SALVY DE LA BALME;452;226
MIOSSENS LANUSSE;193;97
VAL SONNETTE;431;215
ONDREVILLE SUR ESSONNE;288;144
SALASC;675;341
ST DENIS DE JOUHET;282;142
PREAUX BOCAGE;420;211
LA BALME DE SILLINGY;630;314
LE POET EN PERCIP;603;303
FRESNOY LE LUAT;273;136
CARDAN;575;286
BRUEBACH;348;175
ESTREE CAUCHY;64;32
CAMIERS;38;18
BOGEVE;775;386
ST SYMPHORIEN SUR COISE;336;169
ROSET FLUANS;344;173
LIGNIERES CHATELAIN;187;93
ST MAURIN;424;213
TOURNIERES;485;243
ST CYR DE SALERNE;342;170
PERRANCEY LES VIEUX MOULINS;286;144
ST ETIENNE DE TULMONT;363;181
JUILLE;1334;666
ROSAY SUR LIEURE;295;144
LA PETITE MARCHE;322;161
HAUTBOS;218;108
LE MAGNY;255;129
BENY SUR MER;589;297
MAIZERAY;338;168
ST MALO DE PHILY;583;289
CHOUX;600;301
MAY SUR ORNE;470;236
CHABEUIL;416;208
CHOUY;237;118
ARRONNES;311;156
MONTMELARD;330;166
MOLTIFAO;137;68
CASTELCULIER;412;208
ST MAURICE DE SATONNAY;392;195
MANONVILLE;262;130
VILLERS SUR LE ROULE;308;156
GARDOUCH;314;158
ROCHECORBON;354;178
LES MONTS D ANDAINE;430;215
STE MARIE LAPANOUZE;303;151
MIEUSSY;961;478
NEUVILLE SUR BRENNE;286;142
VERNEUIL L ETANG;235;118
MOISSAC BELLEVUE;914;465
GUIZENGEARD;503;251
MONTRABOT;480;240
AMBAZAC;367;184
BEAUMONT SARDOLLES;278;139
AIGUINES;885;443
VILLEMAGNE L ARGENTIERE;581;289
CHAMROUSSE;828;415
JUILLY;538;267
IRIGNY;306;153
ST BONNET DU GARD;755;378
ST CIRICE;405;203
FERNEY VOLTAIRE;732;363
WALINCOURT SELVIGNY;159;79
ST SORNIN LA MARCHE;322;160
RANES;420;210
REVEST ST MARTIN;665;333
FRONCLES;290;146
VERMANDOVILLERS;219;109
PAULHAGUET;349;174
WIMY;279;140
CUISEAUX;428;213
NOMENY;281;140
BRACHAY;251;126
BRUMATH;167;86
MARTIGNE FERCHAUD;471;238
HERGUGNEY;147;74
PESSANS;369;184
ST JEAN SUR MOIVRE;363;179
CELLE;310;154
PONT DE LABEAUME;456;227
LA ROQUE SUR CEZE;576;288
BLEQUIN;80;37
ROSPIGLIANI;110;55
OZENX MONTESTRUCQ;432;217
LA NEUVILLE EN HEZ;278;142
COGNOCOLI MONTICCHI;88;45
ROGLIANO;67;32
BARBAZAN DEBAT;342;172
BROYE AUBIGNEY MONTSEUGNY;320;161
LE HERIE LA VIEVILLE;248;124
LA CONDAMINE CHATELARD;908;442
EGUZON CHANTOME;338;169
BOMMIERS;286;143
DICONNE;310;155
ECKARTSWILLER;260;127
ST CHRISTOPHE SUR DOLAISON;330;165
AUXI LE CHATEAU;142;72
MONTAIGUT EN COMBRAILLE;303;153
LA CHAPELLE NAUDE;390;195
OMISSY;165;83
SERRE LES MOULIERES;346;172
GREZELS;339;169
NOLLEVAL;251;124
LERNE;446;223
LABASTIDE DE PENNE;374;187
VILLERSERINE;480;239
FENOUILLET;663;333
GRUNDVILLER;461;228
CHAMBERAUD;297;147
ST THEGONNEC LOC EGUINER;150;75
AFFRINGUES;83;41
SEGREVILLE;330;165
RIVEDOUX PLAGE;1445;730
BRION SUR OURCE BELAN;321;160
ST EVROULT DE MONTFORT;354;179
ST LAURENT DES COMBES;708;354
BUREY LA COTE;260;129
GRAIX;371;186
BATTENANS VARIN;204;102
BROU SUR CHANTEREINE;260;128
LES TERNES;376;188
AUDIGNON;450;225
GREZAC;1443;719
RAMOUS;443;223
ASTET;412;206
PLEUGRIFFET;339;167
WARLUZEL;154;79
PLOMELIN;114;58
ANGIREY;331;165
LE LONZAC;358;180
JULLIANGES;357;180
NOUZEROLLES;349;173
ST HILAIRE SOUS ROMILLY;268;135
MAZILLE;337;169
SOUSPIERRE;466;234
SCOLCA;112;58
ST PRIEST LIGOURE;342;172
CHATELUS;1195;598
GRAVESON;794;398
CASSANIOUZE;391;195
MAISSE;289;143
TROISVILLES;165;84
VELLEFAUX;355;178
AUBIGNE;1024;512
BEVY;335;167
SELLES SUR NAHON;282;141
COUR SUR LOIRE;317;159
VILLIERS COUTURE;587;292
LE PULEY;281;140
ST ANDIOL;750;373
LAVINCOURT;315;157
HAUTTEVILLE BOCAGE;192;95
VAUCONCOURT NERVEZAIN;272;135
GUERET;348;174
FRAVAUX;294;148
POMAS;396;198
VILCEY SUR TREY;311;156
LA SURE EN CHARTREUSE;601;298
LES HAUTS D ANJOU;468;233
ST JEAN EN ROYANS;510;254
BALARUC LES BAINS;978;480
LA CHAIZE LE VICOMTE;986;495
AMFREVILLE LES CHAMPS;421;211
STE EUPHEMIE SUR OUVEZE;541;272
COMMENSACQ;1318;661
BRESLES;257;129
LE CHATENET EN DOGNON;291;145
MAS ST CHELY;447;224
PRESEAU;169;85
ANOR;328;164
CLEGUER;258;127
PONTARION;338;169
VEYNES;639;318
ANOS;334;167
GARDE COLOMBE;615;308
HAGNEVILLE ET RONCOURT;184;92
ST MARC SUR SEINE;286;144
BLECOURT;435;217
KINGERSHEIM;351;175
ST ETIENNE DE VALOUX;208;103
QUEMPERVEN;289;145
PRUNAY EN YVELINES;307;151
ARZAL;427;216
LA ROCHE VINEUSE;333;167
AUBIGNY;1341;672
ANNAY LA COTE;252;126
BEAUSITE;295;146
VAUX EN VERMANDOIS;198;99
SARPOURENX;394;197
HERMERAY;314;157
LA BASTIDE D ENGRAS;643;321
ODARS;145;71
BANYULS SUR MER;179;96
ST NICOLAS DE REDON;575;285
VAL SUZON;312;156
DUCEY LES CHERIS;666;333
PARGNY LES BOIS;290;147
BIELLE;467;238
ARCENS;357;179
MONT D ORIGNY;222;112
BUNEVILLE;92;46
NAVILLY;306;153
BLAJAN;329;165
ROUSSON;759;378
MOISVILLE;298;150
ST APPOLINAIRE;332;167
BELLEGARDE DU RAZES;342;172
DOUCELLES;376;188
L EGUILLE;1693;857
LIGARDES;395;197
MOUY SUR SEINE;260;130
BLESLE;330;164
MAILLY LE CAMP;282;141
ST MARTIN AUX BOIS;250;123
ST DENIS DES MURS;369;184
FLEURIEU SUR SAONE;367;182
LANGUIMBERG;267;133
TRAUBACH LE BAS;323;161
CHAMPEAUX;2390;1178
SASSENAY;325;161
BARRAN;363;180
CHAMPAGNE EN VALROMEY;469;232
EYZAHUT;478;239
PUISSERGUIER;662;332
CHATEAU SUR ALLIER;262;130
PICQUIGNY;191;96
MEGEVETTE;725;366
CHAMOUILLAC;731;366
CONSIGNY;324;161
CARQUEFOU;658;329
LARCHAMP;524;263
BARRAS;647;322
CHAILLOUE;384;194
THAIX;288;143
MACHECOUL ST MEME;1009;517
THELUS;128;64
ST JULIEN EN ST ALBAN;402;201
LALEU;486;245
GOULIEN;57;19
ESPALEM;337;169
ASPACH MICHELBACH;307;155
BRIGNOLES;831;414
BRIEUIL SUR CHIZE;566;282
BERNOS BEAULAC;522;261
RUMESNIL;516;257
FOREST MONTIERS;169;83
FAY DE BRETAGNE;606;306
SERMAISE;706;353
FENAIN;154;78
RIVERIE;105;52
NONZA;92;48
MANTES LA VILLE;295;147
CHALONS DU MAINE;395;198
ST JULIEN AUX BOIS;384;190
FONTANIERES;302;150
LE CHEYLAS;720;363
LA CHAPELLE ST MARTIAL;309;155
SAUQUEVILLE;395;192
STE MAGNANCE;216;108
TREVILLACH;281;140
CLEZENTAINE;301;148
SOING CUBRY CHARENTENAY;305;152
LONGROY;292;147
LA FLAMENGRIE;462;226
CASTILLON DU GARD;764;380
ST PAULET;307;152
EMBRUN;1050;518
VILLARD REYMOND;838;421
EMBRY;103;52
NOUSSEVILLER ST NABOR;652;320
ST PREUIL;534;266
MONTCARET;407;203
ST BONNET PRES ORCIVAL;291;146
NOGENT LE SEC;292;145
ARTEMPS;182;91
MESTES;392;194
SACCOURVIELLE;352;177
ATTIN;89;47
POINTIS INARD;328;165
LATRAPE;357;179
MONTMARAULT;276;138
FERRIERE LA PETITE;196;100
MONTJEAN;984;490
ROMENY SUR MARNE;275;137
ASCHBACH;183;94
LAMPERTHEIM;182;91
MESANGER;638;320
MORVILLARS;291;146
BETTON BETTONET;334;167
BEAUMARCHES;316;157
QUIMPERLE;162;81
MENOIRE;347;173
NESLES;41;21
UXEM;25;11
MANSPACH;297;150
CEZY;275;137
PLOUIDER;96;51
HELLIMER;372;185
LAGARDE D APT;595;298
PONTEILLA;282;141
LOUZOUER;238;119
ST PIERRE LA BOURLHONNE;334;167
MONTHUREUX LE SEC;307;155
MORANGLES;246;122
HAUTECOURT ROMANECHE;444;222
ST JACQUES DES GUERETS;316;157
CHALLERANGE;338;170
MONTANS;405;202
LE BLANC MESNIL;217;107
ECOUVES;389;198
LACHY;293;146
BEAUTOR;222;112
PEYRUIS;600;298
ST AUBIN EPINAY;230;114
BEAUTOT;297;147
DANZE;315;157
MONDESCOURT;202;100
RENTY;82;41
ISSOUDUN;324;161
AVELESGES;105;52
COULANDON;314;157
ETRICHE;442;221
LHUYS;265;133
ST LAURENT SUR SAONE;342;171
LES NEYROLLES;483;242
BOULOGNE SUR MER;59;29
CHAMBLY;280;140
AVEUX;80;41
ABRIES RISTOLAS;334;161
LE THEIL EN AUGE;297;149
ECHENAY;314;156
VATTEVILLE;299;148
LARDY;230;114
NESLE NORMANDEUSE;206;104
PUISEUX;585;294
LAGRASSE;378;191
MOLAC;426;211
TAILHAC;309;154
PECHARIC ET LE PY;349;175
VIGNOUX SUR BARANGEON;264;131
ST MARCEL;3553;1781
OXELAERE;55;28
LE PASQUIER;517;259
BLESME;304;152
MALLERET BOUSSAC;324;163
NEUILH;227;114
ST MANDE;243;121
LE CHEIX;307;155
MARCILLAT EN COMBRAILLE;268;134
BOUZANVILLE;334;166
CREPOL;421;210
ST MARCET;352;173
LESCHES;122;62
YOUX;331;166
BERNAY ST MARTIN;715;357
EYREIN;322;161
CREPON;727;367
SARAMON;311;156
ST MEDARD DE BARBEZIEUX;591;296
GOULLES;329;166
ST BLANCARD;389;195
ST FRONT D ALEMPS;413;206
ST VINCENT D AUTEJAC;459;230
AMBRIERES;294;146
DUERNE;345;173
SERVIAN;882;443
MAGNY MONTARLOT;293;147
RILLY STE SYRE;314;157
MOLAS;300;150
MONTREUX CHATEAU;113;56
GASTINS;304;148
LARCHANT;291;145
DOMPIERRE SUR HELPE;185;93
BENESTROFF;318;160
SUEVRES;287;142
ST HILAIRE D ESTISSAC;400;200
VOLSTROFF;428;215
LE BOUCHET MONT CHARVIN;1089;541
ARBIN;341;170
ST JULIEN DE CIVRY;275;136
GILLAUME;346;175
MOLAY;894;447
ROSNY SUR SEINE;286;143
MEOBECQ;294;146
MALLELOY;269;134
MEREUIL;614;308
BUIGNY ST MACLOU;163;78
CAMBLAIN L ABBE;53;27
ROCOURT ST MARTIN;223;113
MIREVAL;1118;562
FIGNEVELLE;307;153
ST CESAIRE DE GAUZIGNAN;336;168
VAL DES MARAIS;334;168
DUNKERQUE;49;30
CESARVILLE DOSSAINVILLE;276;135
LE POUT;646;322
MONTAUROUX;687;344
COURTOIN;238;120
LA DRENNE;252;126
SARREINSMING;552;264
CREMPS;326;162
CLERE SUR LAYON;518;260
ST FARGEOL;304;152
LILLEMER;931;462
ST PYTHON;171;87
FEDRY;278;139
LORREZ LE BOCAGE PREAUX;257;128
EPENOUSE;463;230
AZILLE;462;231
DEMOUVILLE;505;253
SIREUIL;468;234
VARNEVILLE;276;136
ROMESTAING;508;255
LACOURT;498;247
BUEIL EN TOURAINE;155;77
VALLERANGE;346;173
VOREY;323;161
CARNOY MAMETZ;167;84
HOULGATE;462;218
ST GERME;401;200
ST GERMAIN DE COULAMER;341;168
CERISIERES;281;139
DESVRES;62;30
LUCAY LE MALE;308;154
POUSSEAUX;279;140
BRACHY;296;147
PAGNY LA BLANCHE COTE;302;152
CALAN;254;126
VILLERS AUX NOEUDS;111;56
ST NAZAIRE LE DESERT;542;271
NAN SOUS THIL;278;139
PRIGONRIEUX;418;210
POMMIER DE BEAUREPAIRE;318;159
TIGY;276;138
SARGE SUR BRAYE;353;176
MERNEL;480;238
GISCARO;370;186
GOMIECOURT;144;73
LEUVRIGNY;290;146
MEULAN EN YVELINES;243;123
ST BERAIN SUR DHEUNE;319;159
LAREE;171;86
ARCHON;311;153
DIVAJEU;474;237
PLESNOY;295;148
MOULOTTE;347;172
NEUILLY SUR MARNE;225;113
ST GENIES DE FONTEDIT;706;351
VALAIRE;302;151
L ILE D ELLE;983;488
LA FAJOLLE;312;156
YUTZ;413;205
BALANOD;425;213
ESCOVILLE;293;148
ALLEMANCHE LAUNAY ET SOYER;307;156
NOYEN SUR SARTHE;387;193
MAYNAL;391;195
TARDETS SORHOLUS;471;233
MARICOURT;177;88
VILLEFAVARD;366;183
LOISAIL;317;160
MONTREUIL JUIGNE;542;270
NONANT LE PIN;312;156
ELBACH;99;49
VALORBIQUET;376;188
STE MENEHOULD;339;169
ESCHBACH AU VAL;138;69
CHIZE;577;287
VIMY;131;65
MONTATAIRE;227;113
LES TOUCHES;687;346
STE MEME;618;309
VILLAGE NEUF;277;143
THUMERIES;129;62
L ARBRESLE;334;165
LACRES;64;32
VILLEFRANCHE D ALLIER;274;137
GLUIRAS;417;207
PUYDANIEL;163;82
PEYROLE;362;182
JUVILLE;289;144
JOGANVILLE;390;194
TAURIZE;196;97
SALERNES;867;438
MENETOU SUR NAHON;288;144
BOURG DE VISA;376;188
COURTISOLS;304;150
CHEMIN D AISEY;280;140
SASSIERGES ST GERMAIN;309;155
VERDELOT;270;134
YEBLERON;317;159
ANDILLAC;377;188
POULDERGAT;119;60
RINGENDORF;188;93
ST SENOCH;367;183
SOCX;53;25
BOUHANS;388;195
LONGEVELLE LES RUSSEY;213;107
VOUTEZAC;355;177
MAZERES SUR SALAT;369;185
VEUILLY LA POTERIE;263;130
COUBISOU;396;198
FRESNAY LE COMTE;293;146
VILLE SUR JARNIOUX;368;184
ST CLAIR SUR LES MONTS;306;152
COLLANGES;314;156
ECORDAL;321;161
BLAINVILLE SUR MER;644;323
VAIGES;395;197
ROCHEFORT MONTAGNE;284;143
NEUVILLE SUR SAONE;154;77
ORQUEVAUX;279;139
FLAGEY ECHEZEAUX;155;77
ARETTE;529;253
CELON;320;160
EYWILLER;264;134
ST SULPICE LAURIERE;313;156
CHAMP SUR DRAC;598;299
BOIS L EVEQUE;279;139
CONTAULT;279;138
CHATEAU PORCIEN;274;137
VILLELOUP;321;158
MILLEMONT;318;159
RAZES;326;161
ST HIPPOLYTE DU FORT;562;284
HEAUVILLE;266;125
LES MAILLYS;349;175
GENNES;424;211
ANTIGNY LA VILLE;268;134
GUEBESTROFF;276;137
CORNILLON EN TRIEVES;621;309
LA JONCHERE ST MAURICE;396;197
LE BOISLE;121;60
PIENNES;424;212
COURS LES BAINS;453;227
PROUILLY;264;131
BRIMONT;252;127
LE PLESSIER SUR BULLES;162;81
GREZILLAC;272;136
ECURCEY;321;160
PECHAUDIER;368;185
LA VERNOTTE;389;193
BARLES;670;332
ORGEDEUIL;360;179
AUXANT;296;148
LAVERGNE;702;350
PEYRINS;460;230
VILLOUXEL;284;143
LE LOREUR;901;452
LA POSTOLLE;291;145
DURRENBACH;60;30
CHOYE;354;177
CHAVENAY;290;145
LA BATIE DES FONDS;560;281
LE POET LAVAL;479;239
VOLX;695;348
ORIVAL;776;387
LAGORD;1210;601
LAPANOUSE DE CERNON;463;232
BELARGA;1010;507
MONTAULIEU;510;255
COIFFY LE BAS;311;155
ST GERVAIS;2984;1500
AUVERS SOUS MONTFAUCON;353;177
ALCAY ALCABEHETY SUNHARETTE;500;259
ST MARIEN;337;170
HARRICOURT;358;179
COUTARNOUX;309;154
LE CHAMBON;356;178
CLAIRY SAULCHOIX;226;115
ANCENIS ST GEREON;650;323
CARDET;285;143
VERNEUIL D AVRE ET D ITON;344;170
LA COURONNE;476;238
POUGNE HERISSON;549;274
LUZY ST MARTIN;441;221
LA FERTE HAUTERIVE;306;154
ROSHEIM;251;125
MARCILLE;502;250
ROMAINVILLE;256;128
COURTILS;1403;707
MARENNES;329;164
MAISON ROUGE;276;137
ARBENT;554;276
CARSAN;581;290
VILLERS SUR AUTHIE;116;58
ST JULIEN SUR BIBOST;355;177
MANEHOUVILLE;355;177
VILLARS ET VILLENOTTE;270;135
BAULNE;256;130
THYEZ;859;436
SODE;140;72
COURCEMAIN;280;142
MANINGHEN HENNE;22;10
MORAS;420;211
MENUCOURT;243;121
RUDEAU LADOSSE;436;217
ST ANDRE DE BRIOUZE;392;198
LANDRECIES;162;79
JUSSY LE CHAUDRIER;280;139
CLAIRFONTAINE;261;132
LE MONT;122;61
VILLIERS LE BEL;242;121
BREUGNON;301;151
TOURTENAY;406;203
RUBIGNY;352;176
BLAUDEIX;324;160
OURSBELILLE;348;174
AUTREPPES;212;108
ST JEAN DE VEDAS;1175;587
SESSENHEIM;136;68
BUCY LES PIERREPONT;285;141
CHENONCEAUX;304;152
ANCY LE FRANC;249;125
MONTREUIL SUR BRECHE;216;108
AUTREPIERRE;224;114
ZOZA;47;23
ST GERMAIN LES PAROISSES;498;249
ST LAURENT D AIGOUZE;856;428
LA DOUZE;364;184
MONDEVERT;542;274
CAMARET SUR AIGUES;539;268
SOMAIN;158;77
CHIATRA DI VERDE;85;43
MARCILLY;685;342
BRACHES;183;92
SERECOURT;330;166
CORCELLES FERRIERES;169;84
LES BRUNELS;386;195
MAGNY LE DESERT;445;223
ST BANDRY;235;118
LA VILLENEUVE;313;155
MERCUER;379;189
BOURAY SUR JUINE;251;126
AMELECOURT;337;167
SOMBRIN;130;65
MERCUES;332;166
BAULNY;368;181
DOMPIERRE SOUS SANVIGNES;272;136
SAMMARCOLLES;445;222
CERNY;239;121
VAUDEMANGE;317;161
BONNESVALYN;253;126
ERBRAY;619;308
CROS DE RONESQUE;378;189
MONTROTTIER;349;174
EPENEDE;397;198
JUVISY SUR ORGE;291;146
VILLIERS LE MORHIER;282;139
LAYS SUR LE DOUBS;343;171
CHAUFFECOURT;169;86
GOUMOIS;417;206
CREUZIER LE VIEUX;291;145
LE BIGNON DU MAINE;455;228
OPTEVOZ;516;258
BIVILLE LA RIVIERE;103;52
CEAULMONT;377;189
PONCEY LES ATHEE;254;127
DIENVILLE;320;160
CHAMPAGNAC;942;472
LA CHAPELLE SOUS DUN;337;168
HIREL;932;469
LA CHAPELLE CRAONNAISE;475;237
PONT MELVEZ;341;168
MAZEROLLES LE SALIN;188;94
CAMIAC ET ST DENIS;577;289
ARVIEU;419;206
NOIZAY;334;168
ST JACQUES DE LA LANDE;478;237
VAULT DE LUGNY;263;132
SILHAC;435;217
JOIGNY;253;127
VAUDEVILLE LE HAUT;277;139
VIRIVILLE;468;234
MERTEN;547;263
GUECELARD;356;180
OHLUNGEN;206;105
BEZE;260;130
ST SATURNIN DU BOIS;719;360
MORSAINS;317;159
IZEL LES HAMEAU;111;55
LALEVADE D ARDECHE;456;229
PREMEAUX PRISSEY;256;129
CAVARC;392;195
CONDEZAYGUES;339;169
VILLELOIN COULANGE;352;177
ST LEGER SUR SARTHE;363;182
ST GERMAIN SUR AVRE;223;111
CASTILLON DEBATS;351;175
CORNEILLA LA RIVIERE;221;110
ST GAUDERIC;330;166
PLANCHERINE;779;394
MONTGON;376;185
CHAMPAGNAT;767;383
CHERONVILLIERS;375;188
EPERNON;266;133
ASTIS;373;186
CARAGOUDES;187;93
QUEVAUVILLERS;212;105
MUNEVILLE LE BINGARD;563;279
ROUFFIGNAC;735;368
POINTRE;296;148
CALCE;274;136
BORDERES SUR L ECHEZ;371;184
CLEFMONT;331;165
RECOURT;128;63
ANSE;319;159
CONDE SUR VIRE;485;243
LANDROFF;369;182
GUERIN;512;255
GRANDPUITS BAILLY CARROIS;270;134
LA CHAPELLE RABLAIS;241;121
TREMBLOIS LES CARIGNAN;497;256
BAILLEAU LE PIN;304;153
BIERNE;43;22
ST MARTIN D ABLOIS;248;124
STE VALIERE;495;249
NUAILLE D AUNIS;980;489
OBTREE;113;56
FRANVILLERS;165;81
LAPERRIERE SUR SAONE;318;159
PUYMICLAN;430;214
LA ROCHE VANNEAU;239;119
BORDERES ET LAMENSANS;413;206
LA CHAPELLE JANSON;586;293
ST GERON;291;147
GREZES;1109;558
TEULAT;340;169
PARNE SUR ROC;468;233
AZERAT;724;362
ST PARDOUX ET VIELVIC;363;182
MONTIGNY LES ARSURES;217;108
ST DIDIER DE BIZONNES;463;232
MONTVERDUN;302;152
MONTUSSAN;649;325
LEUDON EN BRIE;275;139
MAZERAY;729;365
MONTCHALONS;252;126
ST GERMAIN LE ROCHEUX;317;159
MUTIGNEY;260;130
JONCY;308;154
MONTBOUCHER;316;159
COBRIEUX;110;59
COMPANS;243;121
FEUGERES;478;239
ST MARTIN DE LANSUSCLE;479;241
SALLES SUR L HERS;322;161
CHAMBON;2074;1038
ALBIERES;385;194
VION;790;396
CASES DE PENE;256;129
ST JAMES;781;393
CORROBERT;307;154
MARIGNY L EGLISE;242;121
LE JUCH;110;53
LA BATIE MONTGASCON;408;203
CHATELUS MALVALEIX;295;147
MONTIGNY AUX AMOGNES;280;140
FONTAINE COUVERTE;448;226
MONT L ETROIT;286;143
ST AUBIN DU THENNEY;377;188
HOUVILLE LA BRANCHE;242;121
CASSEL;66;31
ST ETIENNE DE CHIGNY;387;195
BAULON;486;245
FRONTIGNAN DE COMMINGES;177;88
CASSEN;498;250
CERON;285;145
LOUIGNAC;365;182
MONTMORIN;325;163
BIDING;368;187
MONTBARROIS;260;129
CRENNES SUR FRAUBEE;397;198
HOMBOURG HAUT;650;322
MATIGNY;163;81
LAGARDE;1112;559
AHUN;314;159
LA CHAPELLE NEUVE;599;301
BAULOU;375;188
MENVILLE;341;171
CHEVIGNEY SUR L OGNON;433;217
ST AUBIN RIVIERE;115;58
COURBAN;281;141
BONNEVILLE SUR TOUQUES;796;393
BOURRIOT BERGONCE;617;303
GHYVELDE;30;16
HOUSSEVILLE;244;122
ARDENAY SUR MERIZE;302;150
SAUDEMONT;133;66
GRAND;314;158
LAFERTE SUR AUBE;289;143
SAMMERON;282;139
GRANE;457;229
LALOUBERE;347;174
AHUY;299;151
MONTJOI;728;363
VALBELEIX;331;165
ALLOGNY;296;148
MAISONS LES CHAOURCE;257;128
BARRET;500;250
NEAUPHE SUR DIVE;355;178
RAMBAUD;765;382
ZEGERSCAPPEL;58;30
VIVIERS LE GRAS;259;131
THEIZE;390;196
SONGY;315;158
HARGNIES;443;215
VILLENEUVE ST SALVES;255;126
POUJOLS;597;297
ST LEGER DE BALSON;706;353
CRUVIERS LASCOURS;563;280
MOULINES;1097;549
HOUQUETOT;362;180
MOULINET;840;417
LE MESNIL DURDENT;367;186
PLOISY;226;112
RECURT;293;146
ST REMIMONT;575;287
PLAINVILLE;605;305
MARCORIGNAN;515;258
XAINTRAY;589;295
LAPARADE;422;212
VOUGY;1067;535
ESCOUBES;377;188
GRANS;844;420
MAZIROT;253;128
LES GARENNES SUR LOIRE;423;211
RANCOURT;423;213
BAYONVILLERS;191;94
LE MUNG;988;494
SOMLOIRE;514;257
LEMBRAS;428;214
LEOJAC;344;172
TOEUFLES;214;108
THILLOMBOIS;321;163
LEURY;211;105
DRANCY;119;58
SAUVAGNAC;366;184
NOISY SUR OISE;258;129
ESPLAS;313;156
CHAMOUILLEY;261;131
RUAN;252;126
SIGY;152;75
TREHORENTEUC;388;192
AIGREFEUILLE SUR MAINE;787;392
LAGRUERE;383;191
SORGUES;616;308
SENS DE BRETAGNE;618;305
CAUROY LES HERMONVILLE;297;149
ZUYDCOOTE;27;15
LESGOR;577;287
ST LAURENT DU PONT;537;268
PAGNY LE CHATEAU;294;147
ANGLURE;294;149
WARLUIS;231;114
ROU MARSON;456;228
BASLIEUX LES FISMES;272;136
ST JEAN DE BUEGES;610;307
MASSOGNES;484;239
LA CHEVRERIE;390;195
LA CAILLERE ST HILAIRE;743;374
BREUCHES;279;140
GARDEGAN ET TOURTIRAC;271;136
ST GEORGES D ANNEBECQ;396;200
MARSONNAS;380;189
ARGENTIERES;153;77
BIFFONTAINE;261;131
SAUVAGNAS;372;188
BOUCAU;378;195
ST CRICQ DU GAVE;450;224
LA REORTHE;746;375
SAUVAGNAT;337;167
ADAM LES VERCEL;522;261
SAMOENS;702;355
THAIMS;1126;564
ROCE;300;151
LA CAVALERIE;493;246
ST ANDEOL DE VALS;434;217
AUTHUMES;351;174
PRINCE;553;279
MOROGUES;272;137
CHATEAUMEILLANT;311;157
EVRICOURT;102;51
BLONDEFONTAINE;310;155
RIEUX EN VAL;289;143
BLARS;394;198
TRIGANCE;822;415
ROMAGNY SOUS ROUGEMONT;158;79
LES MENUS;355;176
ST JEANVRIN;275;139
BLARU;269;133
ST LEON;1708;853
ST REMY BLANZY;248;125
CUZION;330;164
SCRUPT;167;84
DIEPPE SOUS DOUAUMONT;386;193
ST GEORGES DU BOIS;1184;592
HIRTZBACH;258;128
ST GILLES PLIGEAUX;387;196
FRESNAY LE GILMERT;312;153
SOLESMES;551;275
LA VACHERESSE ET LA ROUILLIE;336;170
GUILLAUMES;530;266
MAUREVILLE;347;173
LA FERRIERE AIROUX;380;191
LABASSERE;194;96
COURPIAC;297;149
DENEUILLE LES MINES;262;131
ST OUEN LES PAREY;281;141
CALOIRE;305;153
CAUMONT;2295;1146
